V1,V2,V3,V4,V5,id
NDF,US,other,IT,FR,9jbhxe1wgu
US,NDF,other,FR,IT,gzof7bkx6o
NDF,US,other,FR,IT,22q35fkzy2
NDF,US,other,FR,IT,pkzfkp5ggj
NDF,US,other,FR,IT,jaove73la5
NDF,US,other,FR,IT,12vknjrebb
NDF,US,other,FR,IT,dzb5bfnkrc
US,NDF,other,FR,IT,wwyw1019ae
NDF,US,other,FR,IT,imqeuf7j66
NDF,US,other,FR,IT,6iypw347sn
NDF,US,other,FR,IT,o54ah5crgi
NDF,US,other,FR,IT,b8unrfno9j
NDF,US,other,FR,IT,1fv15ythlt
NDF,US,other,ES,FR,d9t5qw20vk
NDF,US,other,FR,IT,t30k9d3kkh
NDF,US,other,IT,FR,y54c2ychgt
NDF,US,other,FR,IT,jl2blv7j9w
NDF,US,other,FR,IT,3gpv42d3b4
NDF,US,other,FR,IT,pzas3wprlq
NDF,US,other,IT,FR,73f5jf5mcd
NDF,US,other,IT,FR,iqvbt4fiq3
NDF,US,other,FR,IT,16xsqga3wh
NDF,US,other,ES,IT,35sqyuf186
NDF,US,other,FR,IT,5758ox48lm
NDF,US,other,FR,IT,rjgb9ft4sd
NDF,US,other,FR,IT,ngqfs06au3
NDF,US,other,FR,IT,x6euot0qbb
NDF,US,other,FR,IT,s4qienrtrt
NDF,US,other,FR,IT,t4yw2ntp5q
NDF,US,other,FR,IT,7atsh54jmh
NDF,US,other,FR,IT,mz55e45h0a
NDF,US,other,FR,IT,5xetv64m7r
NDF,US,other,FR,IT,f49juk8oyd
NDF,US,other,FR,GB,abn9q2vwlc
NDF,US,other,FR,IT,kugoblvk06
NDF,US,other,IT,FR,tsr2qfbgwc
NDF,US,other,FR,IT,tggdigd5fr
NDF,US,other,FR,IT,3vpp19esun
NDF,US,other,FR,IT,b5lfhgs7u3
NDF,US,other,FR,IT,hi1b43hae4
NDF,US,other,FR,IT,hqqnd6sp0d
US,NDF,other,FR,IT,uglq06l5i1
NDF,US,other,FR,IT,rsysh0pxvs
NDF,US,other,FR,IT,lbtla7k28f
NDF,US,other,FR,IT,wdo02dhg1v
US,NDF,other,FR,ES,imjt2ozyhy
NDF,US,other,FR,IT,zqjnjh22un
US,NDF,other,FR,IT,mseq6urjse
NDF,US,other,FR,GB,sxb00iigx7
NDF,US,other,FR,IT,yvn6ng3d97
NDF,US,other,FR,IT,3j2rkg41nn
NDF,US,other,FR,IT,fn2yt1g3cn
NDF,US,other,FR,IT,szbvwk1u49
US,NDF,other,FR,IT,b2za354v8u
NDF,US,other,FR,ES,6l6gq321b4
NDF,US,other,FR,IT,hcl73mwcrj
NDF,US,other,FR,IT,iky8643xxj
NDF,US,other,FR,IT,oz3fu7mfqt
NDF,US,other,FR,IT,eoloi9n07h
NDF,US,other,ES,FR,7o90kdz9sl
US,NDF,other,FR,IT,ugil45xgz8
NDF,US,other,FR,IT,dmtgo8yokj
NDF,US,other,FR,IT,9r4slvzucp
NDF,US,other,FR,GB,iofhy3ex64
NDF,US,other,FR,GB,z8p2ylohcq
NDF,US,other,FR,IT,i8zzj9zj6s
NDF,US,other,FR,IT,u6gw1c5cri
NDF,US,other,FR,IT,gutwq1kgou
NDF,US,other,FR,IT,rvfkwild9n
US,NDF,other,FR,IT,cw3f0t4ki5
US,NDF,other,FR,IT,57aa13tex1
NDF,US,other,FR,IT,grz01pubzx
NDF,US,other,FR,IT,oagy491wno
NDF,US,other,GB,FR,fizsyod09r
NDF,US,other,FR,IT,3h1bmlf9a1
NDF,US,other,FR,IT,30ca489xjt
NDF,US,other,FR,IT,z7rs76crat
NDF,US,other,FR,IT,87jj2wb54o
NDF,US,other,FR,IT,3y9lrgzzbg
NDF,US,other,FR,GB,21pyanr4d5
US,NDF,other,FR,IT,c8mgufxa6w
NDF,US,other,FR,IT,t5dg12i9nm
NDF,US,other,FR,IT,0bb9rcgbyj
NDF,US,other,ES,DE,q1xwqlihse
NDF,US,other,FR,GB,8m85rjxnk3
NDF,US,other,FR,IT,g9jzx5n66k
NDF,US,other,FR,IT,ig3aupyc4w
NDF,US,other,FR,IT,d1mq293oij
NDF,US,other,FR,IT,7xkxgj7pkf
NDF,US,other,FR,IT,zekf1jzrh2
NDF,US,other,FR,IT,4t6qgera0m
NDF,US,other,FR,IT,32fvtg1k44
NDF,US,other,FR,IT,1u22p896kr
US,NDF,other,FR,IT,1u8qxuchbr
NDF,US,other,FR,IT,9iz86aoxy5
NDF,US,other,FR,IT,0oxj61lc84
NDF,US,other,FR,IT,rouyz8njoo
US,NDF,other,FR,IT,cpvokx4o95
NDF,US,other,FR,IT,8l2a9tsg8p
US,NDF,other,FR,IT,twna6zrgze
US,NDF,other,FR,IT,stsznnbasa
NDF,US,other,IT,FR,9hkxpevzzs
NDF,US,other,FR,IT,ojmbge6gpn
US,NDF,other,FR,IT,li4gkrtmnn
US,NDF,other,FR,IT,ju5johsobi
US,NDF,other,FR,IT,6mdxfgk9j0
US,NDF,other,FR,IT,7s999h5cvt
NDF,US,other,FR,IT,6snihtgcd3
NDF,US,other,FR,IT,0asqrmz8jc
NDF,US,other,FR,IT,329pb2ipby
NDF,US,other,FR,IT,54yrvz2he3
NDF,US,other,FR,IT,4c9ktlz31k
US,NDF,other,FR,IT,tlxsxxqa9b
US,NDF,other,FR,IT,efl6gddg1r
NDF,US,other,FR,IT,zlcwm565pc
US,NDF,other,FR,IT,gpm6fhn5j0
NDF,US,other,FR,IT,cled1m4rc1
NDF,US,other,FR,IT,xhbfku23pq
NDF,US,other,IT,FR,nyribd05u0
US,NDF,other,FR,IT,w7xwx7ovvy
NDF,US,other,FR,GB,230m75l4oz
NDF,US,other,FR,IT,ghfg6fd7ir
NDF,US,other,FR,IT,g4pqmhcwd8
NDF,US,other,FR,IT,p7b5gp73iu
NDF,US,other,FR,IT,n6mukan23c
NDF,US,other,FR,IT,ydxax006dt
NDF,US,other,IT,FR,emy1s7n1v3
NDF,US,other,FR,IT,zvxoqx1lfz
NDF,US,other,FR,IT,br8zqidars
NDF,US,other,FR,IT,hsgplsbni9
NDF,US,other,FR,IT,5q04pibgh8
NDF,US,other,IT,FR,b98q3zvu1o
NDF,US,other,FR,IT,jax0xwpa7s
NDF,US,other,IT,FR,r5opm2mpm7
US,NDF,other,ES,FR,os6pns4d25
NDF,US,other,FR,IT,ztax1o14mr
US,NDF,other,FR,IT,xwogq8ws4u
NDF,US,other,FR,GB,x01pyhd549
NDF,US,other,FR,IT,wh8gpfcoah
NDF,US,other,FR,IT,y3hq299fyz
NDF,US,other,FR,IT,9uhsl3b2el
NDF,US,other,IT,FR,kvmljt2pzm
NDF,US,other,IT,FR,w87rglb4jg
NDF,US,other,FR,IT,1l7dv4tuly
NDF,US,other,IT,FR,zpy50c9wrx
NDF,US,other,FR,IT,v7e9l2d0zl
NDF,US,other,FR,IT,9giwcu7ksx
NDF,US,other,IT,FR,r29sg9vu4d
NDF,US,other,FR,IT,5i975zp5vl
NDF,US,other,FR,IT,l9spvzdy4l
NDF,US,other,FR,IT,aacf3vdsh3
NDF,US,other,FR,IT,qbtz3vr2px
NDF,US,other,FR,IT,1gp08o8u6r
NDF,US,other,IT,FR,cwi6waokq0
NDF,US,other,FR,IT,z9bpbzwk25
NDF,US,other,FR,IT,32ldmhifpy
NDF,US,other,FR,IT,yn82fz7dlh
NDF,US,other,IT,FR,zn0a6ci6j4
NDF,US,other,IT,FR,czqekqlkv3
NDF,US,other,IT,FR,32nnhtw7vt
NDF,US,other,FR,IT,cx8p7jqzlj
NDF,US,other,FR,IT,v38la4th5q
NDF,US,other,ES,FR,hj3hlh1lmh
NDF,US,other,FR,IT,rc5xgey7p2
NDF,US,other,FR,IT,yy41ufbe26
US,NDF,other,FR,IT,xrsvcoucpi
NDF,US,other,FR,IT,s6ausjp023
NDF,US,other,FR,IT,dvkonjd8d4
NDF,US,other,FR,IT,h759eyrc22
US,NDF,other,FR,IT,ueeb77yvnd
NDF,US,other,IT,FR,tj1nyln9vo
NDF,US,other,FR,IT,iiiwrkv2yk
US,NDF,other,FR,IT,mcillxt59e
US,NDF,other,FR,IT,1d1wti4ra7
US,NDF,other,FR,GB,xg888pv83j
US,NDF,other,FR,IT,yu6zkzc1an
NDF,US,other,FR,IT,55snjd80a2
NDF,US,other,FR,GB,0oehvqck3i
NDF,US,other,IT,FR,go3iz0sqlv
NDF,US,other,FR,IT,58qspe2qel
US,NDF,other,FR,IT,ynj5olzmhk
NDF,US,other,FR,IT,cyjcv4l5k1
NDF,US,other,IT,FR,ccpacrajok
NDF,US,other,FR,IT,sea8ybxo6t
NDF,US,other,FR,IT,few3ko2u1p
US,NDF,other,FR,IT,388hd6hhx0
US,NDF,other,FR,ES,xahr08lq0q
NDF,US,other,IT,FR,f5pqas2ksf
US,NDF,other,FR,IT,1hw54bvv79
NDF,US,other,FR,IT,ystngadv85
NDF,US,other,FR,IT,rydqsky9af
NDF,US,other,FR,IT,cr5ulfm5we
NDF,US,other,FR,IT,309od5mqs7
NDF,US,other,FR,IT,tx0g48vhun
NDF,US,other,IT,FR,hup4azi26t
NDF,US,other,FR,IT,k6v7lviqkm
NDF,US,other,FR,IT,guvdoiw7qh
NDF,US,other,FR,IT,rcmpoowvyy
NDF,US,other,FR,IT,k06lqzs1uq
NDF,US,other,FR,IT,eaavhl5ea9
NDF,US,other,IT,FR,0awfsfsk14
NDF,US,other,FR,IT,71ztvg09t8
NDF,US,other,FR,IT,oveep0lhiw
NDF,US,other,FR,IT,72r965wrri
NDF,US,other,FR,IT,52dx28rtd3
US,NDF,other,FR,IT,wrcxav21i7
US,NDF,other,IT,FR,ianfytmi86
NDF,US,other,FR,IT,19hh0qkxcl
US,NDF,other,FR,IT,6t3uyxblm2
US,NDF,other,FR,IT,iz0thmtftx
US,NDF,other,FR,ES,xmx9buffyz
NDF,US,other,FR,IT,cuncux91by
NDF,US,other,FR,IT,8sq2c8g0a4
NDF,US,other,FR,IT,p01rz9ilre
NDF,US,other,FR,IT,oux7tjotnf
NDF,US,other,FR,IT,w81xxhgh2u
NDF,US,other,FR,IT,p6fhbgdv1p
US,NDF,other,FR,IT,1zxt9f3anj
US,NDF,other,FR,GB,hc2tvmvxy9
NDF,US,other,FR,GB,7gu8wjoanp
NDF,US,other,FR,IT,r2bj3sdteq
NDF,US,other,FR,IT,9ot7tntsuz
NDF,US,other,FR,IT,kyd6vtzefd
NDF,US,other,FR,IT,t34mx406xg
NDF,US,other,FR,IT,pnt88jx6cc
US,NDF,other,FR,GB,ea2lelco0u
US,NDF,other,FR,IT,ribag1qz1a
NDF,US,other,FR,IT,mrsgv64jsk
NDF,US,other,FR,IT,v5exx7kohv
NDF,US,other,FR,IT,afuy7rlbyp
NDF,US,other,FR,IT,y0n1yheq1z
NDF,US,other,FR,IT,7311fmosn0
NDF,US,other,IT,FR,hxzrzrufw4
NDF,US,other,FR,IT,fa02nqtysz
NDF,US,other,IT,FR,noydu5ke7a
NDF,US,other,FR,IT,37qh540sln
US,NDF,other,FR,IT,nf01j5preh
NDF,US,other,IT,FR,wwvjuittfk
US,NDF,other,FR,IT,9ncjmb2zvu
NDF,US,other,FR,IT,bjx563ni8w
NDF,US,other,FR,IT,69kaitkyfg
US,NDF,other,FR,IT,0ru2cox1vt
US,NDF,other,FR,IT,e2x7qskbie
NDF,US,other,IT,FR,6168thubxl
NDF,US,other,FR,IT,31pd1dsiog
NDF,US,other,FR,IT,iaha1goszl
NDF,US,other,FR,IT,koiz233l4a
US,NDF,other,FR,IT,0mp2djthny
NDF,US,other,GB,IT,pl7hkwrqdo
NDF,US,other,FR,IT,ar8pnb6oq5
NDF,US,other,FR,IT,2axz7rlfy7
NDF,US,other,GB,FR,4d1lsomvhu
NDF,US,other,FR,IT,6cthf52b85
NDF,US,other,IT,FR,0gneidd1ft
NDF,US,other,FR,IT,259zqr1t3u
NDF,US,other,FR,IT,7ze6qgibqe
NDF,US,other,ES,IT,1n1utzzz7w
NDF,US,other,FR,IT,0c3klu8srg
NDF,US,other,FR,IT,texo38xd1i
NDF,US,other,ES,FR,7fmvplyvoa
NDF,US,other,FR,GB,mh82495rpf
NDF,US,other,FR,IT,22r7a3i5k6
NDF,US,other,FR,IT,0boe1ctks5
NDF,US,other,FR,IT,7u4rsbye39
NDF,US,other,FR,IT,ackl74uww4
NDF,US,other,FR,IT,aozuy1k3u5
NDF,US,other,IT,CA,fm1lytndev
NDF,US,other,FR,IT,by2kn5y3dd
NDF,US,other,FR,GB,pdt77nbsqx
NDF,US,other,FR,IT,h2o5iyibrc
NDF,US,FR,other,ES,zbpw6eno3b
US,NDF,other,FR,IT,hdmjhq9had
NDF,US,other,IT,FR,k7u6m5d58v
NDF,US,other,FR,IT,88wkvoe6p7
NDF,US,other,FR,IT,hzcgh1qj02
NDF,US,other,FR,IT,gk991zj0lv
NDF,US,other,FR,IT,g9wcrl0l5n
NDF,US,other,FR,IT,k0qjgief8y
NDF,US,other,FR,IT,qeklhxx8c3
NDF,US,other,FR,IT,ylt0qmik3m
NDF,US,other,FR,IT,yk2ycxril9
NDF,US,other,FR,IT,spx6fyrv4c
NDF,US,other,IT,FR,x1i3cfjfae
NDF,US,other,FR,IT,ea1lvkunek
NDF,US,other,FR,IT,l8zwj7yhd9
NDF,US,other,FR,IT,7iel9vt23s
NDF,US,other,FR,IT,niut7hmy4u
NDF,US,other,FR,IT,y95l1305y8
NDF,US,other,FR,IT,14rc11sebj
NDF,US,other,FR,ES,i7j8m97ija
NDF,US,other,FR,IT,a5t3zm02tc
NDF,US,other,FR,IT,fhccz7j0h3
NDF,US,other,FR,IT,uyd15m3zod
NDF,US,other,FR,IT,fwfvnf0rak
NDF,US,other,ES,FR,qzvbroqn01
NDF,US,other,FR,IT,3xvb5wfcal
NDF,US,other,FR,IT,ar2qhm1sli
NDF,US,other,FR,IT,ikztv7in1a
NDF,US,other,FR,IT,hak0pxfy13
NDF,US,other,FR,GB,dj0emnnkpm
US,NDF,other,FR,IT,wytxrmg1d7
NDF,US,other,FR,IT,4o1uxo3srx
NDF,US,other,FR,IT,bcell3b0g1
NDF,US,other,FR,IT,waqyp7rawb
US,NDF,other,FR,IT,2tl420aqrx
NDF,US,other,FR,IT,llhbab8yud
NDF,US,other,FR,IT,yym4oo2e3z
NDF,US,other,FR,IT,k9plvjdoz4
NDF,US,other,FR,IT,9uw01tuqgq
NDF,US,other,IT,FR,4ucqz2uf5w
NDF,US,other,FR,IT,xyz7dszpwg
NDF,US,other,FR,IT,0a8z97agfw
US,NDF,other,FR,IT,i42sqhqtrz
NDF,US,other,FR,IT,kry3gjy9rm
NDF,US,other,FR,IT,xrfn4nch4e
NDF,US,other,FR,IT,iejal7bupx
US,NDF,other,FR,IT,svi8hu0y7n
NDF,US,other,FR,IT,54och39gxd
NDF,US,other,IT,FR,g8ag6sw946
NDF,US,other,FR,IT,e8fd934b19
NDF,US,other,FR,IT,rrticsq4jf
US,NDF,other,FR,IT,9wfvazs9ix
NDF,US,other,FR,IT,kgj6alhrhp
NDF,US,other,FR,IT,opmlbcpw3t
NDF,US,other,FR,IT,juvkjdjowy
NDF,US,other,ES,IT,703g8xhzim
NDF,US,other,IT,FR,q5r9ncsq2k
NDF,US,other,FR,IT,78on9jgiss
NDF,US,other,FR,IT,4d0x0gad1l
US,NDF,other,FR,IT,yv1b7hl97m
NDF,US,other,FR,IT,rxu89wvfj7
NDF,US,other,FR,GB,iuswli39wr
US,NDF,other,FR,IT,e5tmdi3ydu
NDF,US,other,FR,IT,dy9styj7ka
NDF,US,other,FR,IT,nqbhkieef3
NDF,US,other,FR,IT,av9d02m6o1
NDF,US,other,FR,IT,3g3rptqgys
NDF,US,other,ES,IT,ss9j7xmd5x
NDF,US,other,FR,IT,6tveix6hdz
US,NDF,other,FR,IT,6dcpnovtdw
NDF,US,other,FR,IT,83bato4fjt
NDF,US,other,IT,FR,hk4olza5jn
US,NDF,other,FR,IT,pit48lj63k
US,NDF,other,FR,IT,41tu4nlxdy
NDF,US,other,FR,IT,c344hconpg
US,NDF,other,FR,IT,2wu4k52mpy
NDF,US,other,FR,IT,6nhyv4l55u
NDF,US,other,FR,IT,kprmk8dd62
NDF,US,other,FR,IT,09gsblijd3
NDF,US,other,FR,GB,zyj7ia9aoz
NDF,US,other,FR,IT,wzxz58hifk
NDF,US,other,FR,IT,qif5mqmeu5
NDF,US,other,IT,FR,9j6wikymyd
NDF,US,other,FR,IT,a4j8o959le
NDF,US,other,IT,FR,ejdaaxbuio
US,NDF,other,FR,ES,lnymv5qhh0
NDF,US,other,IT,FR,j7jtqsnovx
NDF,US,other,FR,IT,zg74epj6tb
NDF,US,other,FR,IT,yj23990jjz
NDF,US,other,FR,IT,snw7mm6f7q
NDF,US,other,FR,IT,484un2f7m8
NDF,US,other,IT,FR,6xsel69gop
US,NDF,other,FR,IT,9j3nyei1my
NDF,US,other,FR,IT,i53x67724j
NDF,US,other,FR,IT,b80c9ppfuo
NDF,US,other,FR,IT,cdusot7y2a
NDF,US,other,FR,IT,3rp2j1mp2w
NDF,US,other,FR,GB,mskp3p5gsi
NDF,US,other,IT,FR,mkj0xy6gf2
NDF,US,other,IT,FR,54fhe5ehfp
NDF,US,other,IT,FR,8tkafa388l
US,NDF,other,FR,IT,jtb55307nn
NDF,US,other,FR,IT,27rlqf6yhg
NDF,US,other,FR,IT,0kbvszcnrq
NDF,US,other,FR,IT,3rsrjw9pn9
NDF,US,other,FR,IT,5etgtqsi8l
US,NDF,other,FR,IT,14x5kryrk9
NDF,US,other,FR,IT,0lrwvaj9m9
NDF,US,other,GB,FR,bc7ihbijwv
NDF,US,other,FR,IT,kijv124a84
NDF,US,other,FR,IT,exf618k3fp
NDF,US,other,FR,IT,36r9f2itl1
NDF,US,other,FR,IT,yydm3l7ff1
NDF,US,other,FR,IT,y9u2wkfqxf
NDF,US,other,FR,IT,h9lre6ppbb
US,NDF,other,FR,IT,cdl8otbcl0
NDF,US,other,FR,IT,v7pluqy91j
NDF,US,other,IT,FR,9qygumhb6w
NDF,US,other,FR,IT,esj3yc2n7z
NDF,US,other,FR,IT,l1g79636of
NDF,US,other,FR,IT,wa61zcb7z9
NDF,US,other,FR,IT,sr9h25a0hm
US,NDF,other,FR,IT,o41gyj3hg8
NDF,US,other,FR,IT,86ujv126l7
US,NDF,other,FR,GB,hpxjinrb0k
NDF,US,other,IT,FR,c44yjvz27e
NDF,US,other,IT,FR,6ba96fqd1g
NDF,US,other,FR,IT,2k6nvxrakq
NDF,US,other,FR,IT,ukvbdsg08e
NDF,US,other,FR,IT,twsas7any5
NDF,US,other,FR,IT,2rbf0ikssv
US,NDF,other,FR,IT,q78buhu9ab
NDF,US,other,FR,IT,thtbpuu3f8
NDF,US,other,FR,IT,8i9rugw9wc
NDF,US,other,FR,GB,13pfwfkorr
US,NDF,other,FR,IT,ea266po3eu
NDF,US,other,FR,IT,bhjxbbtzd2
NDF,US,other,FR,IT,ct1phwn216
NDF,US,other,FR,IT,imacqln7u0
NDF,US,other,FR,IT,a5stswifkz
US,NDF,other,FR,IT,j28ng72ziq
NDF,US,other,IT,ES,yf09zrs8hi
NDF,US,other,FR,IT,qsynag6mxb
NDF,US,other,FR,IT,d1jq1ztb40
NDF,US,other,FR,IT,iliivu1uz5
NDF,US,other,IT,FR,x2k03aermw
NDF,US,other,FR,IT,ni1jkr6ma0
NDF,US,other,IT,FR,t2z393f5nu
NDF,US,other,FR,IT,9n3d825ayj
NDF,US,other,FR,IT,kg60yyrkcw
NDF,US,other,IT,FR,mss26r649o
NDF,US,other,FR,IT,l6p092swo3
NDF,US,other,FR,GB,gaa1k4ky7l
NDF,US,other,FR,IT,ztrs7yz90r
NDF,US,other,FR,IT,eypeztfsk7
NDF,US,other,FR,IT,e9pcvmj4z7
NDF,US,other,IT,FR,umvb18650i
NDF,US,other,IT,FR,gkxwh6n24o
NDF,US,other,FR,IT,qoa9anf9jd
NDF,US,other,ES,IT,xl075ss5mj
NDF,US,other,FR,IT,kfzhj1t64v
NDF,US,other,FR,GB,7k06sza65a
US,NDF,other,ES,FR,owcrfje17t
NDF,US,other,FR,IT,0exsbsvnn0
NDF,US,other,FR,CA,6zqkeijtf4
NDF,US,other,IT,ES,igk4alqolv
NDF,US,other,FR,IT,bdbi3ter2w
NDF,US,other,FR,ES,dagxusuooj
NDF,US,other,FR,IT,jynfkv0y5u
NDF,US,other,FR,IT,w37n6q3np9
NDF,US,other,FR,IT,xog8kocfxe
NDF,US,other,FR,IT,hsusikdmlf
NDF,US,other,FR,IT,biuj4xgi6d
US,NDF,other,FR,IT,vn1h80r1df
NDF,US,other,FR,IT,li1namym23
NDF,US,other,FR,IT,wra057lblx
US,NDF,other,FR,IT,6qig8ksyke
US,NDF,other,FR,IT,zf7lirhkhu
NDF,US,other,FR,IT,8crbsbsitv
NDF,US,other,FR,CA,jmm4hdrokl
NDF,US,other,ES,IT,e8w8o7jvp7
NDF,US,other,FR,IT,8z0b06jisr
NDF,US,other,FR,IT,19iaa5kt4z
NDF,US,other,FR,IT,gxx6numf01
US,NDF,other,FR,ES,dpr3y5rrx4
NDF,US,other,FR,IT,jcdq70wbt9
NDF,US,other,FR,IT,usnkg59sxk
NDF,US,other,FR,IT,u0um54qung
NDF,US,other,FR,IT,gyxsrdfjil
NDF,US,other,FR,IT,ey11vuf2vx
NDF,US,other,FR,IT,koxx88fwhg
NDF,US,other,FR,IT,n90k6b6qsn
NDF,US,other,FR,IT,hcuw8oz6bm
NDF,US,other,FR,IT,zdeei7oy3d
NDF,US,other,FR,IT,qzu0klosp5
NDF,US,other,FR,GB,n4wqdde3x9
NDF,US,other,FR,IT,4podb0xu8m
NDF,US,other,FR,IT,1j66coc7qs
NDF,US,other,FR,IT,wi2vnu1yqm
US,NDF,other,FR,IT,w8y0v51oc4
NDF,US,other,FR,IT,iyfoz7dudj
NDF,US,other,IT,FR,yzs6eqzgyg
NDF,US,other,FR,IT,do40tem2ll
NDF,US,other,FR,IT,3k4ygqh6sq
NDF,US,other,FR,IT,ksf0psjxi1
NDF,US,other,FR,IT,7k32pybkkf
NDF,US,other,FR,IT,41lakm3d2t
NDF,US,other,FR,IT,vid7atnpwk
NDF,US,other,FR,IT,ubwtvd2at1
NDF,US,other,ES,FR,7r3p6wuk56
NDF,US,other,IT,FR,8qsyzoord7
NDF,US,other,FR,IT,9jcecg3lpz
NDF,US,other,FR,IT,t61j5bouea
NDF,US,other,FR,ES,v5g7bld5ph
NDF,US,other,ES,FR,ii1y9pqmsc
NDF,US,other,ES,IT,csafixtf87
US,NDF,other,FR,IT,bxdr2fnm0u
US,NDF,other,FR,IT,52y93mesvh
US,NDF,other,FR,IT,p9kudy145s
NDF,US,other,FR,IT,dzkc9df238
NDF,US,other,FR,IT,ifohemvhyn
US,NDF,other,IT,FR,diqqz03byc
NDF,US,other,FR,IT,rv87u5327j
NDF,US,other,FR,IT,ygl60bn1v0
US,NDF,other,FR,IT,iig9vyfqa5
NDF,US,other,FR,IT,s60amxm5y7
NDF,US,other,FR,IT,y2ebx9gn18
NDF,US,other,CA,FR,pzpasalk7p
NDF,US,other,FR,IT,ifmbrktzti
NDF,US,other,FR,IT,9ub7eqtw47
NDF,US,other,IT,FR,vm1f9cwi4o
NDF,US,other,FR,IT,u2772shnyd
NDF,US,other,IT,FR,tef00vlkih
NDF,US,other,FR,IT,7rxl4bu1jn
NDF,US,other,FR,IT,f0mj0xlskd
NDF,US,other,FR,IT,74411p3oy3
NDF,US,other,FR,GB,xdwexrqc0w
NDF,US,other,FR,IT,l915v47dx2
NDF,US,other,IT,FR,571ivky4x0
NDF,US,other,IT,FR,ffk2c30bin
NDF,US,other,FR,IT,dh6tcfcm26
NDF,US,other,IT,FR,s8jf0i76qp
NDF,US,other,FR,IT,dg8zdtv8ed
US,NDF,other,FR,IT,lhwkgva3ij
NDF,US,other,FR,IT,48mswezb65
NDF,US,other,IT,ES,u9fvx8k0qy
NDF,US,other,FR,IT,djkumio1z9
US,NDF,other,FR,IT,r1kc0lsfel
NDF,US,other,FR,GB,0qfi4m5mv1
NDF,US,other,FR,IT,bdnhoguxoj
NDF,US,other,FR,IT,sxzy57czxr
NDF,US,other,IT,FR,74gtqzemj9
US,NDF,other,FR,IT,mmwpedxxnq
US,NDF,other,FR,IT,kg59wwwh3z
NDF,US,other,FR,IT,zhoo1yhp91
NDF,US,other,FR,IT,hj923i1ash
NDF,US,other,FR,IT,m4cx2c9elc
NDF,US,other,FR,IT,7m6pg32e3r
NDF,US,other,FR,IT,22cx59ht3h
NDF,US,other,FR,IT,ntcc5v02am
NDF,US,other,FR,IT,dp67stzg4v
NDF,US,other,FR,IT,7gbp4e8lvc
NDF,US,other,ES,IT,thtsevhyg7
US,NDF,other,FR,IT,b2jmnkx8fl
NDF,US,other,FR,IT,5jbe82gk2c
NDF,US,other,FR,IT,m7pe6j4y8e
NDF,US,other,FR,IT,lemno8qvvo
NDF,US,other,ES,IT,zp5pglxrm1
US,NDF,other,FR,ES,jlpt7xt12s
NDF,US,other,FR,IT,gk4pwatcs1
NDF,US,other,FR,IT,5q7szlr3l1
US,NDF,other,FR,IT,6o756meydy
NDF,US,other,FR,IT,f22wuoagnt
NDF,US,other,FR,IT,3ebe49l8yx
US,NDF,other,FR,IT,u8jxs3c1jh
NDF,US,other,FR,IT,mimrowhkjd
NDF,US,other,IT,FR,8hb7j9ustg
NDF,US,other,IT,FR,fr5ww8ccsg
NDF,US,other,FR,IT,02ik7t8rkk
NDF,US,other,IT,FR,1zenjt8dqv
NDF,US,other,FR,IT,3s2bzxg2xo
NDF,US,other,FR,IT,nwvd21p2tf
NDF,US,other,FR,IT,pwo0505k04
NDF,US,other,FR,IT,9yj3uo3mbo
NDF,US,other,ES,FR,2m8a7xmpve
US,NDF,other,FR,IT,s4g96q7nqz
NDF,US,other,IT,FR,yf4xzbsr5c
NDF,US,other,FR,IT,9h2h404uue
NDF,US,other,FR,IT,a1vw6ir590
US,NDF,other,FR,IT,nukzhvawkm
NDF,US,other,FR,IT,ertilb5er4
NDF,US,other,FR,IT,e64ya48v0e
NDF,US,other,FR,IT,kfcawsp17q
NDF,US,other,GB,FR,rgasc0k3jc
NDF,US,other,IT,FR,p0x9zenurz
NDF,US,other,FR,IT,c9gcqdxyhw
NDF,US,other,FR,IT,6lk7wllb75
NDF,US,other,IT,FR,kiwhm343xa
NDF,US,other,FR,IT,0ldalkw1gy
NDF,US,other,FR,IT,biddqtvai1
NDF,US,other,FR,IT,5hqtjbxw3n
NDF,US,other,FR,IT,3coxy3vsh0
NDF,US,other,FR,GB,eich0310xu
NDF,US,other,IT,FR,pwn2km2h6w
NDF,US,other,IT,FR,f6q41snpgb
NDF,US,other,FR,IT,243xg426c5
NDF,US,other,FR,GB,sbr2mq1g8e
NDF,US,other,FR,IT,1nrq28hbu9
NDF,US,other,ES,IT,i4tcjy4bmu
NDF,US,other,FR,IT,8q2qa4hl52
US,NDF,other,FR,IT,l85zjl4o0v
NDF,US,other,FR,GB,o90yc80j1d
NDF,US,other,IT,FR,t14fxuq33l
NDF,US,other,FR,IT,5fvk2lg1qy
US,NDF,other,FR,IT,865seulfgc
NDF,US,other,FR,IT,npwmvsugps
US,NDF,other,FR,IT,9j7ohz674w
NDF,US,other,FR,IT,ab1jufaa1t
NDF,US,other,ES,IT,i4bn7b8wmp
NDF,US,other,FR,IT,6jytje9yp7
NDF,US,other,FR,IT,teqikuz1v6
NDF,US,other,FR,IT,gygi4249mf
NDF,US,other,FR,IT,m4gzzq31q1
NDF,US,other,FR,IT,t4wr64ucdh
NDF,US,other,FR,IT,1lsaa53rez
NDF,US,other,IT,FR,qe8n3ij7rs
NDF,US,other,IT,FR,h2901po6ak
NDF,US,other,FR,IT,8b1vsu07xz
